,Unnamed: 0,filename,Number translated,step1 present,Text translated,Text present,Presence confirm,Text,Index
82,898,salon_170,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,170
83,1011,saveur_585,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,585
84,775,schwab_1049,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,1049
85,143,sears_366,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,366
86,1013,shutterstock_1005,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,1005
87,58,si_502,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,502
88,305,sleepnumber_113,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,113
89,274,springer_230,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,230
90,984,swarovski_713,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,713
91,370,tasteofhome_11,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,11
92,847,techadvisor_676,2-Apr,Check,"do not sell

1/2",No,Yes,California residents: do not sell my info,676
93,573,thedailybeast_172,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,172
94,418,thumbtack_277,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,277
95,755,toryburch_710,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,710
96,446,toryburch_848,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,848
97,152,travelchannel_583,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,583
98,393,trendmicro_645,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,645
99,758,tripadvisor_551,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,551
100,303,trivago_578,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,578
101,611,udacity_946,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,946
102,650,udemy_885,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,885
103,503,udemy_939,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,939
104,751,washingtonexaminer_156,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,156
105,905,westmarine_837,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,837
106,74,wired_672,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,672
107,560,wonderhowto_947,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,947
108,675,zales_706,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,706
109,342,zara_692,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,692
110,300,zdnet_679,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,679
