,Unnamed: 0,filename,Number translated,step1 present,Text translated,Text present,Presence confirm,Text,Index
39,611,brainpop_949,2-Feb,Check,"do not sell

2/2",No,Yes,Do not sell my personal information,949
40,631,foodnetwork_0,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,0
41,636,foodnetwork_971,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,971
42,639,food_2,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,2
43,643,flashscore_46,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,46
44,652,udemy_885,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,885
45,654,alternet_173,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,173
46,678,zales_706,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,706
47,708,howstuffworks_940,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,940
48,735,gilt_847,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,847
49,758,cloudflare_508,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,508
50,759,toryburch_710,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,710
51,763,artsy_102,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,102
52,766,1800petmeds_197,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,197
53,799,mindbodygreen_86,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,86
54,852,techadvisor_676,1,Yes,"do not sell

""1",No,Yes,California residents: do not sell my info,676
55,856,livinglocurto_134,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,134
56,858,cvs_77,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,77
57,876,dominos_35,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,35
58,903,salon_170,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,170
59,911,westmarine_837,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,837
60,918,hgtv_120,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,120
61,940,petco_195,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,195
62,948,epicurious_6,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,6
63,963,cirquedusoleil_999,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,999
64,980,1ink_627,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,627
65,989,com_871,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,871
66,1003,eyebuydirect_772,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,772
67,1017,saveur_585,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,585
68,1040,mindbodygreen_14,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,14
69,1049,bonappetit_16,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,16
70,1072,pcworld_674,1,Yes,"do not sell

""1",No,Yes,California residents: do not sell my info,674
71,1075,com_149,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,149
72,1080,josbank_738,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,738
73,1081,howstuffworks_444,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,444
