,Index,Word list
1066,125,['Do Not Sell My Personal Information']
1067,415,[]
1068,143,[]
1069,745,['\t\t  Your Privacy Choices']
1070,291,[]
1071,674,['California: Do not Sell my Personal Info']
1072,497,[]
1073,17,['Do Not Sell My Information']
1074,491,[]
1075,179,[' Do Not Sell or Share My Personal Information']
1076,557,[]
1077,122,['For CA and VA Residents']
1078,738,['Do Not Sell or Share My Personal Information']
1079,444,['Do Not Sell My Info']
1080,826,['Do Not Sell or Share My Personal Information']
1081,115,['Do not sell or share my personal information']
1082,59,[]
1083,302,"['CA Consumers: DO NOT SELL OR SHARE MY PERSONAL INFORMATION', 'Nevada Consumers: DO NOT SELL MY PERSONAL INFORMATION']"
1084,850,['Do Not Sell or Share My Personal Information']
1085,540,[]
1086,129,[]
1087,283,[]
