,filename,Number translated,step1 present,Text translated,Text present,Presence confirm,Text,Index
57,astrology_382,1,Yes,"DO NOTSELL MY INFO| ""1",Yes,Yes,Do not sell my personal information,382
58,colehaan_766,1,Yes,Do not sell my info Wi,Yes,Yes,Do not sell my personal information,766
59,active_493,13,Yes,Do Not Sell My Personal information| 1/3,Yes,Yes,Do not sell my personal information,493
60,com_166,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,166
61,com_482,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,482
62,avast_631,1,Yes,Do not sell my info Wi,Yes,Yes,Do not sell my personal information,631
63,com_217,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,217
64,ray-ban_768,1,Yes,TSELL MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell my personal information,768
65,com_1027,1,Yes,tSell/Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,1027
66,bizrate_312,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,312
67,zulily_300,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,300
68,politico_160,1,Yes,Do not sell my info Wi,Yes,Yes,Do not sell my personal information,160
69,boatshop24_833,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,833
70,shop_321,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,321
71,abt_603,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,603
72,sunglasshut_769,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,769
73,redbubble_97,1,Yes,Do not sell my personal information| 1/1,Yes,Yes,Do not sell my personal information,97
74,truecar_798,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,798
75,groupon_356,2-Apr,Check,ell or Share My Personal information| 1/2,Yes,Yes,Do not sell or share my personal information,356
76,haggar_755,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,755
77,webqc_421,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,421
78,cinemark_991,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,991
79,com_253,,Check,"ot sell]

o/o",Yes,No,,253
80,oracle_656,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,656
81,net_358,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,358
82,boattrader_834,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,834
83,trycaviar_24,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,24
84,livecareer_934,1,Yes,Do Not Sell or Share My Info| Wi,Yes,Yes,Do not sell or share my personal information,934
85,airfarewatchdog_564,,Check,,Yes,No,,564
86,airforce_786,2-Apr,Check,ell or Share My Personal information| 1/2,Yes,Yes,Do not sell or share my personal information,786
87,kohls_364,1,Yes,sHARE MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell or share my personal information,364
88,ipsy_855,1,Yes,Do Not Sell] Wi,Yes,Yes,Do not sell my personal information,855
89,racked_876,1,Yes,o Not Sell or Share My Personal nfo| 1/1,Yes,Yes,Do not sell or share my personal information,876
90,fossil_709,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,709
91,nydailynews_180,1,Yes,tSell/Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,180
92,chegg_233,1,Yes,"DO NOTSELL MY INFO| ""1",Yes,Yes,Do not sell my personal information,233
93,ihg_572,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,572
94,dailykos_164,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,164
95,boattrader_289,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,289
96,microcenter_622,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,622
97,vw_824,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,824
98,jetblue_542,1,Yes,Do not sell my info Wi,Yes,Yes,Do not sell my personal information,542
99,com_632,1,Yes,3ell My Personal Information request] 1/1,Yes,Yes,Do not sell my personal information,632
100,norton_629,1,Yes,to Not Sell or Share My Personal Data|_ 1/1,Yes,Yes,Do not sell or share my personal information,629
101,racked_845,1,Yes,o Not Sell or Share My Personal nfo| 1/1,Yes,Yes,Do not sell or share my personal information,845
102,com_93,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,93
103,seriouseats_5,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,5
104,snagajob_924,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,924
105,lufthansa_550,1,Yes,CCPA / Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,550
106,scholastic_235,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,235
107,espn_499,2-Apr,Check,ell or Share My Personal information| 1/2,Yes,Yes,Do not sell or share my personal information,499
108,hsn_374,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,374
109,webqc_420,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,420
110,digitaltrends_670,1,Yes,Do Not Sell or Share My Information| 1/1,Yes,Yes,Do not sell or share my personal information,670
111,gardenweb_117,1,Yes,Do not sell my info Wi,Yes,Yes,Do not sell my personal information,117
112,com_325,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,325
113,hm_687,1,Yes,Â© Not Sell Or Share My Personal Data| 1/1,Yes,Yes,Do not sell or share my personal information,687
114,bloomingdales_372,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,372
115,berries_31,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,31
116,sbnation_507,1,Yes,o Not Sell or Share My Personal nfo| 1/1,Yes,Yes,Do not sell or share my personal information,507
117,petfinder_205,1,Yes,sHARE MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell or share my personal information,205
118,com_148,1,Yes,CA: Do Not Sell My Info| Wi,Yes,Yes,California residents: do not sell my info,148
119,thrillist_8,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,8
120,lg_594,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,594
121,panasonic_596,1,Yes,Do Not Sell My Datal Wi,Yes,Yes,Do not sell my personal information,596
122,cnet_664,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,664
123,allrecipes_1089,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,1089
124,com_301,1,Yes,Do not sell my personal information| 1/1,Yes,Yes,Do not sell my personal information,301
125,samsung_597,1,Yes,ell or Share My Personal information| 1/1,Yes,Yes,Do not sell or share my personal information,597
126,jdpower_800,1,Yes,Do Not Sell or Share My Information| 1/1,Yes,Yes,Do not sell or share my personal information,800
127,geappliances_599,1,Yes,ell Or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,599
128,southernliving_591,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,591
129,cnbc_1022,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,1022
130,thenorthface_707,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,707
131,twitch_961,,Check,"ot sell]

o/o",Yes,No,Do not sell my personal information,961
132,nflshop_490,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,490
133,toptenreviews_677,2-Apr,Check,Do not sell my info 4/2,Yes,Yes,Do not sell my personal information,677
134,eset_635,1,Yes,iell or share my personal information| 1/1,Yes,Yes,Do not sell or share my personal information,635
135,salliemae_1086,1,Yes,iell or share my personal information| 1/1,Yes,Yes,Do not sell or share my personal information,1086
136,jimmyjohns_43,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,43
137,pandora_703,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,703
138,lifeandstylemag_872,1,Yes,Do Not Sell] Wi,Yes,Yes,Do not sell my personal information,872
139,eater_7,1,Yes,o Not Sell or Share My Personal nfo| 1/1,Yes,Yes,Do not sell or share my personal information,7
140,cargurus_792,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,792
141,yachtworld_836,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,836
142,biomedcentral_402,1,Yes,Manage cookies/Do not sell my data|_ 1/1,Yes,Yes,Do not sell my personal information,402
143,net_311,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,311
144,careerbuilder_925,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,925
145,everydayhealth_87,1,Yes,"Do Not ""1",Yes,Yes,Do not sell my personal information,87
146,hotwire_556,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,556
147,com_1026,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,1026
148,weightwatchers_54,1,Yes,Do Not Sell My Personal Info| Wi,Yes,Yes,Do not sell my personal information,54
149,officedepot_135,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,135
150,ulta_838,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,838
151,jcpenney_365,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,365
152,1stdibs_98,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,98
153,consumerreports_675,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,675
154,nytimes_159,1,Yes,tSell/Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,159
155,sunsigns_395,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,395
156,livenation_993,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,993
157,homedepot_353,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,353
158,kickstarter_186,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,186
159,staples_136,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,136
160,kayak_552,1,Yes,Do Not Sell or Share My Info| Wi,Yes,Yes,Do not sell or share my personal information,552
161,vox_680,1,Yes,o Not Sell or Share My Personal nfo| 1/1,Yes,Yes,Do not sell or share my personal information,680
162,hilton_571,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,571
163,netflix_959,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,959
164,doordash_22,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,22
165,com_255,1,Yes,Do not sell my personal information| 1/1,Yes,Yes,Do not sell my personal information,255
166,forbes_1054,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,1054
167,governmentjobs_933,1,Yes,Do not sell my personal information| 1/1,Yes,Yes,Do not sell my personal information,933
168,d2l_454,1,Yes,Do Not Sell My Pl Wi,Yes,Yes,Do not sell my personal information,454
169,timeout_580,1,Yes,Do not sell my information| Wi,Yes,Yes,Do not sell my personal information,580
170,org_1077,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,1077
171,citi_1046,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,1046
172,zulily_702,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,702
173,subaru_823,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,823
174,codecademy_944,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,944
175,statefarm_1063,2-Feb,Check,onal Information (CA residents only)|_ 2/2,Yes,Yes,Do not sell or share my personal information(CA residents only),1063
176,cengage_261,1,Yes,DO NOTSELL Wi,Yes,Yes,Do not sell my personal information,261
177,audiusa_820,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,820
178,go_163,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,163
179,cars_795,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,795
180,backyardchickens_214,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,214
181,avg_628,1,Yes,Do not sell my info Wi,Yes,Yes,Do not sell my personal information,628
182,oreilly_258,1,Yes,TSELL MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell my personal information,258
183,org_176,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,176
184,worldmarket_111,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,111
185,blackboard_880,1,Yes,Do Not Sell My Pl Wi,Yes,Yes,Do not sell my personal information,880
186,3wishes_733,1,Yes,Do not sell my personal information| 1/1,Yes,Yes,Do not sell my personal information,733
187,angi_274,1,Yes,Do Not Sell] Wi,Yes,Yes,Do not sell my personal information,274
188,thrillist_579,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,579
189,rxlist_78,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,78
190,horoscope_380,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,380
191,bestbuy_593,1,Yes,tSell/Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,593
192,choicehotels_576,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,576
193,craftsy_132,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,132
194,com_293,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,293
195,kbb_790,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,790
196,dailymail_178,1,Yes,iell or share my personal information| 1/1,Yes,Yes,Do not sell or share my personal information,178
197,adobe_647,1,Yes,iell or share my personal information| 1/1,Yes,Yes,Do not sell or share my personal information,647
198,imore_671,2-Apr,Check,Do not sell my info 4/2,Yes,Yes,Do not sell my personal information,671
199,myrecipes_9,1,Yes,"Califor ""1",Yes,Yes,California residents: do not sell my info,9
200,porsche_821,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,821
201,com_737,1,Yes,Do not sell my personal information| 1/1,Yes,Yes,Do not sell my personal information,737
202,homeadvisor_275,1,Yes,Do Not Sell] Wi,Yes,Yes,Do not sell my personal information,275
203,yandy_722,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,722
204,travelandleisure_582,3-Feb,Check,"Do

2/3",Yes,Yes,,582
205,skyscanner_555,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,555
206,bestbuy_351,1,Yes,tSell/Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,351
207,tarot_387,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,387
208,theblaze_150,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,150
209,cabelas_368,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,368
210,progressive_1066,1,Yes,onal Information (CA Residents Only)| 1/1,Yes,Yes,Do not sell or share my personal information(CA residents only),1066
211,maccosmetics_844,1,Yes,NALINFORMATION / TARGETED ADS| 1/1,Yes,Yes,Do not sell or share my personal information,844
212,avira_636,1,Yes,to Not Sell or Share My Personal Data|_ 1/1,Yes,Yes,Do not sell or share my personal information,636
213,olivegarden_41,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,41
214,nissanusa_812,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,812
215,shape_88,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,88
216,ralphlauren_704,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,704
217,belk_377,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,377
218,pursuitboats_835,,Check,"ot sell]

o/o",Yes,No,,835
219,vistaprint_137,1,Yes,Do not sell my info Wi,Yes,Yes,Do not sell my personal information,137
220,theatlantic_167,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,167
221,chegg_892,1,Yes,"DO NOTSELL MY INFO| ""1",Yes,Yes,Do not sell my personal information,892
222,huffpost_158,1,Yes,sHARE MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell or share my personal information,158
223,venus_723,1,Yes,\-DO NOTSELL MY PERSONAL INFO| 1/1,Yes,Yes,Do not sell my personal information,723
224,biglots_110,1,Yes,Customers Only: Do Not Sell My Info| 1/1,Yes,Yes,Do not sell my personal information,110
225,everydayhealth_74,1,Yes,"Do Not S ""1",Yes,Yes,Do not sell my personal information,74
226,underarmour_758,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,758
227,forbes_1015,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,1015
228,carmax_796,1,Yes,Do Not Sell or Share My Information| 1/1,Yes,Yes,Do not sell or share my personal information,796
229,rakuten_299,1,Yes,Information / Personal Data Opt-out] 1/1,Yes,Yes,Do not sell or share my personal information,299
230,seamless_19,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,19
231,com_481,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,481
232,citi_1041,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,1041
233,edmunds_791,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,791
234,dollardays_334,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,334
235,keurig_598,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,598
236,myfitnesspal_52,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,52
237,edx_942,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,942
238,riteaid_80,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,80
239,rakuten_316,1,Yes,Information / Personal Data Opt-out] 1/1,Yes,Yes,Do not sell or share my personal information,316
240,oakley_771,1,Yes,Do not sell my personal information| 1/1,Yes,Yes,Do not sell my personal information,771
241,marthastewart_123,1,Yes,"Califo

""1",Yes,Yes,California residents: do not sell my info,123
242,autobytel_804,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,804
243,mysimon_319,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,319
244,bbc_962,1,Yes,AdChoices / Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,962
245,mbusa_813,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,813
246,com_152,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,152
247,publishersweekly_238,1,Yes,Do Not Sell] Wi,Yes,Yes,Do not sell my personal information,238
248,saatchiart_104,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,104
249,hillspet_198,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,198
250,fashionbeans_859,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,859
251,onetravel_566,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,566
252,treehugger_428,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,428
253,biglots_375,1,Yes,Customers Only: Do Not Sell My Info| 1/1,Yes,Yes,Do not sell my personal information,375
254,dogster_215,1,Yes,DO NOTSELL MY INFORMATION| 1,Yes,Yes,Do not sell my personal information,215
255,space_381,1,Yes,Do not sell my info Wi,Yes,Yes,Do not sell my personal information,381
256,net_295,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,295
257,nytimes_177,1,Yes,tSell/Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,177
258,tiffany_719,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,719
259,mapmyrun_498,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,498
260,lonelyplanet_554,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,554
261,glassdoor_919,1,Yes,Do Not Sell Or Share My Information| 1/1,Yes,Yes,Do not sell or share my personal information,919
262,yellowpages_269,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,269
263,innerbody_403,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,403
