,Unnamed: 0,filename,Number translated,step1 present,Text translated,Text present,Presence confirm,Text,Index
25,1075,howstuffworks_444,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,444
26,704,howstuffworks_940,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,940
27,44,jared_718,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,718
28,195,joann_131,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,131
29,545,katespade_715,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,715
30,326,kay_708,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,708
31,476,libertymutual_1059,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,1059
32,494,libertymutual_1061,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,1061
33,598,llbean_370,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,370
34,219,llbean_699,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,699
35,129,menswearhouse_739,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,739
36,128,mlb_503,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,503
37,61,nature_400,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,400
38,230,nature_426,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,426
39,491,nba_478,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,478
40,373,nutrisystem_56,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,56
41,1066,pcworld_674,1,Yes,"do not sell

""1",No,Yes,California residents: do not sell my info,674
42,934,petco_195,1,Yes,"do not sell

""1",No,Yes,California residents: do not sell my info,195
43,278,prada_773,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,773
44,573,safeway_26,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,26
45,460,safeway_4,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,4
46,1011,saveur_585,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,585
47,775,schwab_1049,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,1049
48,143,sears_366,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,366
49,304,sleepnumber_113,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,113
50,273,springer_230,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,230
51,368,tasteofhome_11,1,Yes,"do not sell

""1",No,Yes,California residents: do not sell my info,11
52,848,techadvisor_676,1,Yes,"do not sell

""1",No,Yes,California residents: do not sell my info,676
53,416,thumbtack_277,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,277
54,755,toryburch_710,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,710
55,444,toryburch_848,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,848
56,152,travelchannel_583,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,583
57,302,trivago_578,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,578
58,648,udemy_885,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,885
59,501,udemy_939,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,939
60,905,westmarine_837,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,837
61,559,wonderhowto_947,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,947
62,674,zales_706,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,706
63,340,zara_692,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,692
64,299,zdnet_679,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,679
