,Unnamed: 0,filename,Number translated,step1 present,Text translated,Text present, Presence confirm, Text,Index
109,392,trendmicro_645,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,645
110,757,tripadvisor_551,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,551
111,303,trivago_578,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,578
112,611,udacity_946,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,946
113,649,udemy_885,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,885
114,502,udemy_939,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,939
115,72,usatoday_182,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,182
116,858,vitalmx_829,2-Apr,Check,"do not sell

1/2",No,Yes,Do not sell my personal information,829
117,442,vogue_863,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,863
118,750,washingtonexaminer_156,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,156
119,905,westmarine_837,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,837
120,74,wired_672,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,672
121,560,wonderhowto_947,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,947
122,674,zales_706,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,706
123,341,zara_692,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,692
124,300,zdnet_679,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,679
