,url,Index,2023-01-31 Selenium,2023-02-18 Selenium
194,https://www.ncbi.nlm.nih.gov/,443,,
195,https://www.howstuffworks.com/,444,,
196,https://www.autodesk.com/,445,Do not sell or share my personal information,Do not sell or share my personal information
197,https://www.space.com/,446,Do not sell my info,Do not sell my info
198,https://www.popularmechanics.com/,447,,
199,https://www.osha.gov/,448,,
200,https://www.allposters.com/,100,,
201,https://fineartamerica.com/,101,,
202,https://www.artsy.net/,102,,
203,https://www.art.com/,103,,
204,https://www.saatchiart.com/,104,Do Not Sell My Personal Information,Do Not Sell My Personal Information
205,https://www.ikea.com/,105,,
206,https://www.wayfair.com/,106,,
207,https://www.potterybarn.com/,107,Do Not Sell My Info,Do Not Sell My Info
208,https://www.la-z-boy.com/,108,,
209,https://www.pier1.com/,109,,
210,https://www.biglots.com/,110,California Customers Only: Do Not Sell My Info,California Customers Only: Do Not Sell My Info
211,https://www.worldmarket.com/,111,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
212,https://www.ashleyfurniture.com/,112,,
213,https://www.sleepnumber.com/,113,,
214,https://www.anthropologie.com/,114,,
215,https://www.gardeningknowhow.com/,115,Do not sell or share my personal information.,Do not sell or share my personal information.
216,https://www.treehugger.com/,116,Do Not Sell My Personal Information,Do Not Sell My Personal Information
217,https://www.gardenweb.com/,117,Do not sell my info,Do not sell my info
218,https://www.gardeners.com/,118,,
219,https://www.houzz.com/,119,Do not sell my info,Do not sell my info
220,https://www.hgtv.com/,120,,
221,https://www.apartmenttherapy.com/,121,,
222,https://www.urbanoutfitters.com/,122,,
223,https://www.marthastewart.com/,123,California Do Not Sell,California Do Not Sell
224,https://www.countryliving.com/,124,,
225,https://www.bhg.com/,125,Do Not Sell My Personal Information,Do Not Sell My Personal Information
226,https://www.curbed.com/,126,DO NOT SELL OR SHARE MY PERSONAL INFORMATION,DO NOT SELL OR SHARE MY PERSONAL INFORMATION
227,https://www.michaels.com/,127,,
228,https://www.etsy.com/,128,,
229,https://www.instructables.com/,129,,
230,https://www.hobbylobby.com/,130,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
231,https://www.joann.com/,131,,
232,https://www.craftsy.com/,132,Do Not Sell My Info,Do Not Sell My Info
233,https://makezine.com/,133,,
234,https://www.livinglocurto.com/,134,,
235,https://www.officedepot.com/,135,Do Not Sell My Personal Information,Do Not Sell My Personal Information
236,https://www.staples.com/,136,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
237,https://www.vistaprint.com/,137,Do not sell my info,Do not sell my info
238,https://www.uline.com/,138,,
239,https://www.avery.com/,139,,
240,https://www.foxnews.com/,140,,
241,https://thehill.com/,141,DO NOT SELL OR SHARE MY PERSONAL INFORMATION,DO NOT SELL OR SHARE MY PERSONAL INFORMATION
242,https://www.dailywire.com/,142,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
243,https://www.westernjournal.com/commentary/?utm_source=redirect,143,,
244,https://www.theamericanconservative.com/,144,,
245,https://www.breitbart.com/,145,,
246,https://www.wsj.com/,146,,
247,https://rare.us/page/7/,147,,
248,https://dailycaller.com/,148,CA: Do Not Sell My Info,CA: Do Not Sell My Info
249,https://nypost.com/,149,,
250,https://www.rakuten.com/,299,Do Not Sell or Share My Personal Information / Personal Data Opt-out,Do Not Sell or Share My Personal Information / Personal Data Opt-out
251,https://www.zulily.com/,300,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
252,https://thekrazycouponlady.com/,301,Do not sell my personal information.,Do not sell my personal information.
253,https://getitfree.us/,302,CA Consumers: DO NOT SELL OR SHARE MY PERSONAL INFORMATION,CA Consumers: DO NOT SELL OR SHARE MY PERSONAL INFORMATION
254,https://www.offers.com/,303,Do Not Sell My Personal Information,Do Not Sell My Personal Information
255,https://www.dealnews.com/,304,,
256,https://www.woot.com/,305,,
257,https://www.grabon.in/,306,,
258,https://www.goodrx.com/,307,,
259,https://www.hotukdeals.com/,308,,
260,https://www.tada.com/,309,,
261,https://www.livingsocial.com/,310,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
262,https://slickdeals.net/,311,Do Not Sell My Personal Information,Do Not Sell My Personal Information
263,https://www.bizrate.com/,312,Ad Opt out/ Do Not Sell My Personal Information,Ad Opt out/ Do Not Sell My Personal Information
264,https://www.woot.com/,313,,
265,https://www.mysmartprice.com/,314,,
266,https://www.tada.com/,315,,
267,https://www.rakuten.com/,316,Do Not Sell or Share My Personal Information / Personal Data Opt-out,Do Not Sell or Share My Personal Information / Personal Data Opt-out
268,https://www.smartprix.com/,317,,
269,https://shoplocal.com/?postalcode=60670,318,,
270,https://www.mysimon.com/,319,Do Not Sell My Personal Information,Do Not Sell My Personal Information
271,https://www.bookfinder.com/,320,,
272,https://www.shop.com/,321,Do Not Sell My Information,Do Not Sell My Information
273,https://www.nextag.com/,322,,
274,https://www.shopping.com/#top-deals-homepage,323,,
275,https://www.comparethemarket.com/,324,,
276,https://findsimilar.com/,325,Do Not Sell My Personal Information,Do Not Sell My Personal Information
277,https://www.kelkoo.co.uk/,326,,
278,https://octopart.com/,327,,
279,https://www.aliexpress.us/?gatewayAdapt=glo2usa&_randl_shipto=US,328,,
280,https://www.alibaba.com/,329,,
281,https://www.made-in-china.com/,330,,
282,https://www.dx.com/,331,,
283,https://www.tomtop.com/,332,,
284,https://dealspotr.com/,333,,
285,https://www.dollardays.com/,334,Do Not Sell My Information,Do Not Sell My Information
286,https://www.liquidation.com/index,335,,
287,https://www.salehoo.com/,336,,
288,https://www.wholesalecentral.com/index.htm,337,,
289,https://www.doba.com/,338,,
290,https://www.tvc-mall.com/,339,,
291,https://www.esources.co.uk/,340,,
292,https://www.sunsky-online.com/,341,,
293,https://worldwidebrands.com/,342,,
294,https://www.amazon.com/,343,,
295,https://www.ebay.com/,344,,
296,https://www.apple.com/,345,,
297,https://www.walmart.com/,346,,
298,https://www.netflix.com/,347,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
299,https://chicago.craigslist.org/,348,,
300,https://www.turkishairlines.com/,549,,
301,https://www.lufthansa.com/us/en/homepage,550,CCPA / Do Not Sell My Info,CCPA / Do Not Sell My Info
302,https://www.tripadvisor.com/,551,,
303,https://www.kayak.com/,552,Do Not Sell or Share My Info,Do Not Sell or Share My Info
304,https://www.priceline.com/?vrid=5b0366966e01f115e8aa3a82cd601546,553,,
305,https://www.lonelyplanet.com/,554,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
306,https://www.skyscanner.com/?previousCultureSource=GEO_LOCATION&redirectedFrom=www.skyscanner.net,555,Do Not Sell My Personal Information,Do Not Sell My Personal Information
307,https://www.hotwire.com/,556,Do Not Sell My Personal Information,Do Not Sell My Personal Information
308,https://www.cheapoair.com/,557,Do Not Sell My Personal Information,Do Not Sell My Personal Information
309,https://www.bookingbuddy.com/en/,558,,
310,https://www.travelzoo.com/,559,,
311,https://www.goibibo.com/,560,,
312,https://www.cleartrip.com/,561,,
313,https://www.yatra.com/,562,,
314,https://wizzair.com/,563,,
315,https://www.airfarewatchdog.com/,564,,
316,https://seatguru.com/,565,,
317,https://www.onetravel.com/,566,Do Not Sell My Personal Information,Do Not Sell My Personal Information
318,https://www.booking.com/,567,,
319,https://us.hurb.com/,568,,
320,https://www.airbnb.com/,569,,
321,https://www.marriott.com/default.mi,570,,
322,https://www.hilton.com/en/,571,Do Not Sell My Personal Information,Do Not Sell My Personal Information
323,https://www.ihg.com/hotels/us/en/reservation,572,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
324,https://www.vrbo.com/,573,,
325,https://www.agoda.com/,574,,
326,https://www.marriott.com/default.mi?redirectFrom=www.starwoodhotels.com,575,,
327,https://www.choicehotels.com/,576,Do Not Sell My Personal Information,Do Not Sell My Personal Information
328,https://www.hyatt.com/,577,,
329,https://www.trivago.com/,578,,
330,https://www.thrillist.com/,579,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
331,https://www.timeout.com/,580,Do not sell my information,Do not sell my information
332,https://www.fodors.com/,581,,
333,https://www.travelandleisure.com/,582,Do Not Sell My Personal Information,Do Not Sell My Personal Information
334,https://www.travelchannel.com/,583,,
335,https://www.oyster.com/,584,,
336,https://www.saveur.com/,585,,
337,https://www.cntraveler.com/,586,,
338,https://boardingarea.com/,587,,
339,https://londonist.com/,588,,
340,https://www.flyertalk.com/,589,,
341,https://www.sunset.com/,590,,
342,https://www.southernliving.com/travel/coastal-living,591,Do Not Sell My Personal Information,Do Not Sell My Personal Information
343,https://www.frommers.com/,592,,
344,https://www.bestbuy.com/,593,CA Do Not Sell/Share My Personal Information,CA Do Not Sell/Share My Personal Information
345,https://www.lg.com/us,594,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
346,https://www.usa.philips.com/,595,,
347,https://na.panasonic.com/us/,596,Do Not Sell My Data,Do Not Sell My Data
348,https://www.samsung.com/us/,597,Do Not Sell or Share My Personal information,Do Not Sell or Share My Personal information
349,https://www.keurig.com/,598,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
350,https://www.geappliances.com/,599,Do Not Sell Or Share My Personal Information,Do Not Sell Or Share My Personal Information
351,https://www.hhgregg.com/,600,,
352,https://www.dyson.com/en,601,,
353,https://www.whirlpool.com/,602,Do Not Sell Or Share My Personal Information,Do Not Sell Or Share My Personal Information
354,https://www.abt.com/,603,Do Not Sell My Personal Information,Do Not Sell My Personal Information
355,https://www.bosch-home.com/,604,,
356,https://www.ajmadison.com/,605,,
357,https://www.irobot.com/,606,,
358,https://www.delonghi.com/en-us,607,,
359,https://www.bissell.com/,608,,
360,https://www.sharpusa.com/,609,,
361,https://www.tomshardware.com/,610,Do not sell my info,Do not sell my info
362,https://www.newegg.com/,611,,
363,https://www.bhphotovideo.com/,612,,
364,https://www.cdw.com/,613,Do Not Sell or Share My Personal Information - Currently Sharing,Do Not Sell or Share My Personal Information - Currently Sharing
365,https://www.connection.com/,614,,
366,https://www.intel.com/content/www/us/en/homepage.html,615,,
367,https://www.nvidia.com/en-us/,616,,
368,https://www.computerhope.com/,617,,
369,https://www.logitech.com/,618,,
370,https://www.amd.com/en,619,,
371,https://www.tigerdirect.com/,620,,
372,https://pcpartpicker.com/,621,,
373,https://www.microcenter.com/,622,Do Not Sell My Information,Do Not Sell My Information
374,https://www.adorama.com/,623,,
375,https://www.seagate.com/,624,,
376,https://www.acer.com/us-en/,625,,
377,https://epson.com/usa,626,,
378,https://www.1ink.com/,627,,
379,https://www.avg.com/en-us/homepage#mac,628,Do not sell my info,Do not sell my info
380,https://us.norton.com/,629,Do Not Sell or Share My Personal Data,Do Not Sell or Share My Personal Data
381,https://www.mcafee.com/,630,,
382,https://www.avast.com/en-us/index#mac,631,Do not sell my info,Do not sell my info
383,https://trustarc.com/,632,Do Not Sell My Personal Information request,Do Not Sell My Personal Information request
384,https://usa.kaspersky.com/,633,,
385,https://www.macbooster.net/,634,,
386,https://www.eset.com/us/,635,Do not sell or share my personal information,Do not sell or share my personal information
387,https://www.avira.com/,636,Do Not Sell or Share My Personal Data,Do Not Sell or Share My Personal Data
388,https://www.broadcom.com/products/cybersecurity,637,,
389,https://www.opendns.com/,638,,
390,https://www.malwarebytes.com/,639,,
391,https://www.virustotal.com/gui/home/upload,640,,
392,https://www.bitdefender.com/,641,,
393,https://www.comodo.com/,642,,
394,https://betradar.com/,50,Do Not Sell My Personal Information – CA Residents Only,Do Not Sell My Personal Information – CA Residents Only
395,https://www.livestrong.com/,51,,
396,https://www.myfitnesspal.com/,52,Do Not Sell My Personal Information,Do Not Sell My Personal Information
397,https://www.healthline.com/,53,,
398,https://www.weightwatchers.com/us/welcome,54,Do Not Sell My Personal Info,Do Not Sell My Personal Info
399,https://healthypage.com/,55,,
400,https://www.nutrisystem.com/,56,,
401,https://www.sparkpeople.com/index.asp,57,,
402,https://www.calorieking.com/us/en/,58,,
403,https://www.calorieking.com/us/en/,59,,
404,https://www.myplate.gov/,60,,
405,https://www.healthcare.gov/,61,,
406,https://www.healthgrades.com/,62,Do Not Sell My Personal Information,Do Not Sell My Personal Information
407,https://healthy.kaiserpermanente.org/front-door,63,,
408,https://www.questdiagnostics.com/,64,,
409,https://www.zocdoc.com/,65,,
410,https://www.webmd.com/,66,,
411,https://www.nih.gov/,67,,
412,https://www.mayoclinic.org/,68,,
413,https://www.medicinenet.com/,69,Do Not Sell My Personal Information,Do Not Sell My Personal Information
414,https://www.cdc.gov/,70,,
415,https://www.medscape.com/,71,,
416,https://patient.info/,72,,
417,https://curejoy.com/,73,,
418,https://www.everydayhealth.com/,74,Do Not Sell My Personal Information,Do Not Sell My Personal Information
419,https://www.drugs.com/,75,,
420,https://www.walgreens.com/,76,,
421,https://www.cvs.com/,77,,
422,https://www.rxlist.com/,78,Do Not Sell My Personal Information,Do Not Sell My Personal Information
423,https://www.goodrx.com/,79,,
424,https://www.riteaid.com/,80,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
425,https://www.express-scripts.com/,81,,
426,https://clinicaltrials.gov/,82,,
427,https://www.optumrx.com/public/landing,83,,
428,https://www.mims.com/,84,,
429,https://www.womenshealthmag.com/,85,,
430,https://www.mindbodygreen.com/,86,,
431,https://www.everydayhealth.com/,87,Do Not Sell My Personal Information,Do Not Sell My Personal Information
432,https://www.shape.com/,88,Do Not Sell My Personal Information,Do Not Sell My Personal Information
433,https://www.mom365.com/,89,,
434,https://www.scarymommy.com/,90,,
435,https://www.womenshealth.gov/,91,,
436,https://empowher.com/,92,,
437,https://skinnyms.com/,93,Do not sell or share my personal information.,Do not sell or share my personal information.
438,https://youngwomenshealth.org/,94,,
439,https://www.etsy.com/,95,,
440,https://www.deviantart.com/,96,,
441,https://www.redbubble.com/,97,Do not sell my personal information,Do not sell my personal information
442,https://www.1stdibs.com/,98,Do Not Sell My Info,Do Not Sell My Info
443,https://society6.com/,99,,
444,https://www.linkedin.com/learning/?trk=lynda_redirect_learning,943,,
445,https://www.codecademy.com/,944,Do Not Sell My Personal Information,Do Not Sell My Personal Information
446,https://code.org/,945,,
447,https://www.udacity.com/,946,,
448,https://www.wonderhowto.com/,947,,
449,https://www.doityourself.com/,948,,
450,https://www.brainpop.com/,949,,
451,https://www.memrise.com/,950,,
452,https://bigthink.com/,951,,
453,https://www.pluralsight.com/,952,,
454,https://alison.com/,953,,
455,https://tympanus.net/codrops/,954,,
456,https://www.k12.com/,955,,
457,https://www.youtube.com/,956,,
458,https://www.imdb.com/,957,,
459,https://www.cnn.com/,958,,
460,https://www.netflix.com/,959,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
461,https://weather.com/,960,,
462,https://www.twitch.tv/,961,,
463,https://www.bbc.com/,962,AdChoices / Do Not Sell My Info,AdChoices / Do Not Sell My Info
464,https://soundcloud.com/,963,,
465,https://www.etsy.com/,964,,
466,https://www.azlyrics.com/,965,,
467,https://www.foxnews.com/,966,,
468,https://vimeo.com/,967,,
469,https://www.deviantart.com/,968,,
470,https://open.spotify.com/,969,,
471,https://www.dailymotion.com/us,970,,
472,https://www.foodnetwork.com/,971,,
473,https://www.foxsports.com/,972,,
474,https://genius.com/,973,,
475,https://www.pandora.com/,974,,
476,https://gfycat.com/,975,,
477,https://www.npr.org/,976,,
478,https://www.billboard.com/,977,,
479,https://www.allmusic.com/,978,,
480,https://www.discogs.com/,979,,
481,https://bandcamp.com/,980,,
482,https://pitchfork.com/,981,,
483,https://www.last.fm/,982,Do Not Sell My Personal Information,Do Not Sell My Personal Information
484,https://www.deezer.com/us/,983,,
485,https://tunein.com/,984,,
486,https://www.lyricsfreak.com/,985,,
487,https://www.fandango.com/,986,,
488,https://www.ticketmaster.com/,987,,
489,https://www.eventbrite.com/,988,,
490,https://www.amctheatres.com/,989,,
491,https://www.stubhub.com/,990,,
492,https://www.cinemark.com/,991,Do Not Sell My Personal Information,Do Not Sell My Personal Information
493,https://www.songkick.com/,992,,
494,https://www.livenation.com/,993,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
495,https://www.vividseats.com/,994,Do Not Sell or Share My Information,Do Not Sell or Share My Information
496,https://www.skiddle.com/,995,,
497,https://ra.co/,996,,
498,https://seatgeek.com/,997,,
499,https://www.broadway.com/,998,,
500,https://www.cirquedusoleil.com/,999,,
501,https://www.goldstar.com/,1000,,
502,https://www.ticketcity.com/,1001,,
503,https://www.theatermania.com/,1002,,
504,https://www.etix.com/ticket/online/?,1003,,
505,https://www.seetickets.com/fr/,1004,,
506,https://www.shutterstock.com/,1005,,
507,https://pixabay.com/,1006,,
508,https://www.gettyimages.com/,1007,,
509,https://www.123rf.com/,1008,,
510,https://www.istockphoto.com/,1009,,
511,https://www.dreamstime.com/,1010,,
512,https://all-free-download.com/,1011,,
513,https://depositphotos.com/,1012,,
514,https://500px.com/,1013,,
515,https://creativemarket.com/,1014,,
516,https://www.forbes.com/?sh=112eecaf2254,1015,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
517,https://www.businessinsider.com/,1016,,
518,https://www.wsj.com/,1017,,
519,https://www.bloomberg.com/,1018,,
520,https://www.reuters.com/,1019,,
521,https://finance.yahoo.com/?guccounter=1,1020,,
522,https://www.cnn.com/business,1021,,
523,https://www.cnbc.com/,1022,Do Not Sell My Personal Information,Do Not Sell My Personal Information
524,https://www.entrepreneur.com/,1023,,
525,https://www.ibtimes.com/,1024,,
526,https://www.bizjournals.com/,1025,,
527,https://seekingalpha.com/,1026,Do Not Sell My Personal Information,Do Not Sell My Personal Information
528,https://fortune.com/,1027,Do Not Sell/Share My Personal Information,Do Not Sell/Share My Personal Information
529,https://www.inc.com/,1028,DO NOT SELL MY DATA,DO NOT SELL MY DATA
530,https://www.economist.com/,1029,,Do Not Sell My Personal Information
531,https://www.ft.com/,1030,,
532,https://www.fastcompany.com/,1031,,
533,https://www.foxbusiness.com/,1032,,
534,http://hestreet.com/,1033,,
535,https://www.business-standard.com/,1034,,
536,https://www.chase.com/,1035,,
537,https://www.wellsfargo.com/,1036,,
538,https://www.bankofamerica.com/,1037,,
539,https://www.americanexpress.com/,1038,,
540,https://www.capitalone.com/,1039,,
541,https://www.hdfcbank.com/,1040,,
