,Unnamed: 0,filename,Number translated,step1 present,Text translated,Text present,Presence confirm,Text,Index
59,1077,howstuffworks_444,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,444
60,705,howstuffworks_940,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,940
61,443,ibtimes_1024,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,1024
62,44,jared_718,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,718
63,546,katespade_715,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,715
64,327,kay_708,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,708
65,477,libertymutual_1059,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,1059
66,495,libertymutual_1061,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,1061
67,599,llbean_370,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,370
68,221,llbean_699,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,699
69,100,lumen_510,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,510
70,677,makeupalley_856,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,856
71,1017,malwarebytes_639,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,639
72,130,menswearhouse_739,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,739
73,116,metric-conversions_472,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,472
74,1036,mindbodygreen_14,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,14
75,796,mindbodygreen_86,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,86
76,129,mlb_503,2-Apr,Check,"do not sell

1/2",No,Yes,Do not sell my personal information,503
77,61,nature_400,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,400
78,232,nature_426,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,426
79,492,nba_478,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,478
80,343,net_657,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,657
81,1032,payscale_927,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,927
82,1068,pcworld_674,13,Yes,"do not sell

13",No,Yes,California residents: do not sell my info,674
83,792,porsche_821,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,821
84,279,prada_773,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,773
85,656,rapidtables_461,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,461
86,206,rawstory_168,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,168
87,852,rsc_419,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,419
88,574,safeway_26,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,26
89,461,safeway_4,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,4
90,272,saksfifthavenue_376,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,376
91,900,salon_170,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,170
92,1013,saveur_585,2-Apr,Check,"do not sell

1/2",No,Yes,Do not sell my personal information,585
93,776,schwab_1049,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,1049
94,144,sears_366,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,366
95,1015,shutterstock_1005,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,1005
96,58,si_502,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,502
97,305,sleepnumber_113,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,113
98,274,springer_230,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,230
99,986,swarovski_713,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,713
100,369,tasteofhome_11,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,11
101,849,techadvisor_676,2-Apr,Check,"do not sell

1/2",No,Yes,California residents: do not sell my info,676
102,573,thedailybeast_172,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,172
103,417,thumbtack_277,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,277
104,756,toryburch_710,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,710
105,445,toryburch_848,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,848
106,153,travelchannel_583,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,583
107,392,trendmicro_645,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,645
108,759,tripadvisor_551,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,551
109,303,trivago_578,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,578
110,611,udacity_946,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,946
111,649,udemy_885,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,885
112,502,udemy_939,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,939
113,752,washingtonexaminer_156,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,156
114,907,westmarine_837,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,837
115,560,wonderhowto_947,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,947
116,675,zales_706,1,Yes,"do not sell

""1",No,Yes,Do not sell my personal information,706
117,341,zara_692,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,692
118,300,zdnet_679,1,Yes,"do not sell

""1",No,Yes,Do not sell or share my personal information,679
